product_id,product_name,price_after,price_before,discount
6223000910344.00,سبايسى كفتة حاتى 90-جم,36.45,36.45,0
6223000910351.00,سبايسى خلطة سمك 90-جم,36.45,36.45,0
6223000910818.00,سبايسى توابل حواوشى 90-جم,36.45,36.45,0
6224000260125.00,سبايسى تريد ريحان-25جم,15.95,15.95,0
6224000260132.00,سبايسى تريد زعتر 40-جم,21.25,21.25,0
6224000260293.00,سبايسى تريد نعناع مجروش-23جم,15.95,15.95,0
6224000260354.00,سبايسى تريد جوزة الطيب-مطحون,121.75,121.75,0
3850104051302.00,فيجيتا تتبيلة الخضرة 250جم-كيس,94.95,94.95,0
6224000260194.00,سبايسى تريد فلفل اسود حب-90جم,38.25,38.25,0
6224000260248.00,سبايسى تريد كارى 80-جم,31.75,31.75,0
6224000260071.00,سبايسى تريد بهارات 90-جم,33.95,33.95,0
6224000260439.00,سبايسى تريد سماق-100جم,29.75,29.75,0
6224000260019.00,سبايسى تريد بردقوش22-جم,15.95,15.95,0
6223000910320.00,سبايسى خلطة عادية 90-جم,19.45,19.45,0
6223000910443.00,سبايسى شاورمة 90-جم,31.95,31.95,0
6224000260026.00,سبايسى تريد بصل مجفف 65-جم,21.25,21.25,0
6224000260040.00,سبايسى تريد بصل بودرة 90-جم,21.25,21.25,0
6224000260255.00,سبايسى تريد كركم 120-جم,29.75,29.75,0
6224000260286.00,سبايسى تريد كمون 95-جم,33.95,33.95,0
6224000260347.00,سبايسى تريد جوزة الطيب-105جم,116.45,116.45,0
6223000661536.00,الضحى خلطة بهارات-20جم,14.75,14.75,0
6223000662014.00,الضحى كمون 65جم-برطمان,37.45,37.45,0
6223000662021.00,الضحى خلطة بهارات 70جم-برطمان,44.95,44.95,0
6223000662045.00,الضحى قرفة-65جم,31.95,31.95,0
6223000662090.00,الضحى زنجبيل 70جم-برطمان,44.95,44.95,0
6223000662151.00,الضحى مستكة 20جم-برطمان,349.95,349.95,0
6221048820182.00,كنور خلطة البشاميل-70جم,8.75,8.75,0
6223000910832.00,سبايسى خلطة دجاج بالفرن-والشوى,31.95,31.95,0
6224000260316.00,سبايسى تريد ينسون 90-جم,26.45,26.45,0
6224000260231.00,سبايسى تريد قرنفل 65-جم,52.95,52.95,0
6224000260118.00,سبايسى تريد حصى لبان-65جم,21.25,21.25,0
6224000260187.00,سبايسى تريد فلفل احمر 115-جم,26.45,26.45,0
6224000260279.00,سبايسى تريد كزبره مطحونة-75جم,17.95,17.95,0
6224000260309.00,سبايسى تريد ورق لورا-مجروش70جم,23.45,23.45,0
